Artist,Track,Danceability,Energy,Duration_min,Views,Likes
Halsey,Him & I (with Halsey),0.589,0.731,4.481116666666667,639153104.0,5145375.0
Halsey,Walls Could Talk,0.626,0.423,1.6965,5328182.0,173038.0
Halsey,Be Kind (with Halsey),0.63,0.633,2.879366666666667,101651976.0,1766628.0
Halsey,Bad At Love,0.675,0.751,3.021316666666667,400156287.0,2774668.0
Halsey,So Good,0.576,0.627,2.9343166666666667,16029267.0,336639.0
Halsey,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)",0.81,0.733,3.8213833333333334,26642160.0,315376.0
Bebe Rexha,I'm Good (Blue),0.561,0.965,2.9206333333333334,109498706.0,1237749.0
Bebe Rexha,In the Name of Love,0.501,0.519,3.2617833333333333,740821619.0,7661110.0
Bebe Rexha,"Me, Myself & I",0.756,0.674,4.191116666666667,583748085.0,4520384.0
Bebe Rexha,I'm Good (Blue) - Acoustic,0.707,0.43,2.3004,174321.0,11020.0
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),0.642,0.772,2.73675,1103931482.0,5224449.0
Bebe Rexha,Call You Mine,0.585,0.696,3.6273333333333335,95957918.0,1113186.0
Bebe Rexha,I'm a Mess,0.63,0.694,3.25865,412514580.0,3681859.0
Bebe Rexha,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",0.653,0.718,3.3800833333333333,206243422.0,1923134.0
Bebe Rexha,Say My Name,0.703,0.66,3.3157833333333335,955813606.0,5608028.0
Bebe Rexha,Chain My Heart,0.663,0.849,2.448,7983881.0,124389.0
James Arthur,Say You Won't Let Go,0.358,0.557,3.52445,1506216265.0,8381159.0
James Arthur,Car's Outside,0.338,0.562,4.13955,7248719.0,153624.0
James Arthur,Train Wreck,0.311,0.485,3.48045,324515.0,9940.0
James Arthur,Can I Be Him,0.696,0.543,4.1146666666666665,163028669.0,979932.0
James Arthur,Impossible,0.376,0.695,3.490666666666667,323397403.0,3036148.0
James Arthur,Work With My Love,0.618,0.848,2.5080666666666667,277916.0,11242.0
James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),0.67,0.743,3.6382166666666667,427470197.0,3443903.0
James Arthur,Questions,0.599,0.713,2.9526166666666667,8155974.0,86136.0
James Arthur,Naked,0.525,0.61,3.89,288339856.0,1984492.0
James Arthur,Heartbeat,0.438,0.435,3.86205,134061.0,2544.0
Lil Durk,Mad Max,0.898,0.64,2.56,6091119.0,105230.0
Lil Durk,Laugh Now Cry Later (feat. Lil Durk),0.761,0.518,4.358216666666666,423411891.0,3965361.0
Lil Durk,Hanging With Wolves,0.823,0.636,3.43155,18979005.0,242855.0
Lil Durk,3 Headed Goat (feat. Lil Baby & Polo G),0.846,0.48,2.8255333333333335,71502040.0,981615.0
Lil Durk,Broadway Girls (feat. Morgan Wallen),0.659,0.745,3.0933333333333333,70591782.0,661729.0
Lil Durk,What Happened To Virgil (feat. Gunna),0.795,0.526,3.023216666666667,53613911.0,495387.0
Lil Durk,Hot Shit (feat. Ye & Lil Durk),0.878,0.685,3.5274833333333335,23981496.0,497970.0
Lil Durk,Twin (feat. Lil Durk),0.767,0.611,2.480916666666667,8267201.0,113195.0
Lil Durk,Hellcats & Trackhawks,0.841,0.672,2.447416666666667,75768333.0,600639.0
Lil Durk,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",0.748,0.713,4.65955,169441092.0,1499311.0
Henrique & Juliano,Evento Cancelado - Ao Vivo,0.584,0.592,3.0540666666666665,6132435.0,203043.0
Tom Odell,Another Love,0.445,0.537,4.072666666666667,631458357.0,6008340.0
Tom Odell,Another Love - Tiësto Remix,0.79,0.764,3.0894333333333335,2182622.0,31415.0
Tom Odell,Heal,0.445,0.179,3.218,1195717.0,29241.0
Tom Odell,Best Day Of My Life,0.687,0.187,2.4482666666666666,933104.0,31447.0
Tom Odell,Butterflies (feat. AURORA),0.326,0.157,2.177783333333333,93331.0,8615.0
Tom Odell,Another Love - Zwette Edit,0.87,0.554,6.576216666666666,588502182.0,1903401.0
Tom Odell,Flying :)),0.515,0.147,2.9859666666666667,696553.0,24559.0
Tom Odell,True Colours,0.518,0.126,2.3951166666666666,5630574.0,76008.0
Tom Odell,Can't Pretend,0.468,0.473,3.6306666666666665,30490640.0,357875.0
Tom Odell,Smiling All The Way Back Home,0.616,0.273,3.0338166666666666,411912.0,14924.0
Mitski,Washing Machine Heart,0.613,0.822,2.13665,55301415.0,1145971.0
Mitski,First Love/Late Spring,0.445,0.543,4.644,3776.0,419.0
Mitski,Nobody,0.398,0.717,3.2238166666666666,45638331.0,986432.0
Mitski,Francis Forever,0.535,0.448,2.494666666666667,17555053.0,289882.0
Mitski,Me and My Husband,0.497,0.638,2.2857,9928816.0,161409.0
Mitski,I Bet on Losing Dogs,0.398,0.493,2.8373333333333335,3095632.0,97910.0
Mitski,Liquid Smooth,0.424,0.342,2.82955,9355778.0,176252.0
Mitski,A Pearl,0.295,0.637,2.6024333333333334,9191961.0,240592.0
Mitski,I Want You,0.339,0.292,3.0632,2467682.0,76769.0
Mitski,Brand New City,0.482,0.829,2.2128833333333335,3794948.0,75642.0
The Chainsmokers,Something Just Like This,0.617,0.635,4.1193333333333335,2118024518.0,10282557.0
The Chainsmokers,Closer,0.748,0.524,4.082666666666666,455914466.0,3423268.0
The Chainsmokers,Don't Let Me Down,0.532,0.869,3.4728833333333333,1918194989.0,12101095.0
The Chainsmokers,Paris,0.653,0.658,3.6917833333333334,399913961.0,2106482.0
The Chainsmokers,Takeaway,0.528,0.511,3.498,154224036.0,1854787.0
The Chainsmokers,High,0.601,0.787,2.919383333333333,24124785.0,321363.0
The Chainsmokers,Call You Mine,0.585,0.696,3.6273333333333335,95957918.0,1113186.0
The Chainsmokers,Roses,0.713,0.802,3.778983333333333,139712325.0,749391.0
The Chainsmokers,This Feeling,0.575,0.571,3.2991166666666665,57253999.0,585752.0
The Chainsmokers,Who Do You Love,0.51,0.846,3.7788833333333334,78902892.0,1039101.0
Kygo,It Ain’t Me (with Selena Gomez),0.64,0.533,3.679683333333333,230834609.0,2043316.0
Kygo,Higher Love,0.693,0.678,3.80445,170230945.0,848200.0
Kygo,Firestone,0.704,0.634,4.527333333333333,851899312.0,3578364.0
Kygo,Woke Up in Love,0.649,0.586,3.6146666666666665,4089798.0,83177.0
Kygo,Dancing Feet (feat. DNCE),0.746,0.78,3.5866666666666664,12087280.0,118153.0
Kygo,Stole the Show,0.64,0.635,3.7197833333333334,419595681.0,2246497.0
Kygo,Lose Somebody,0.58,0.586,3.325816666666667,15496629.0,235182.0
Kygo,What's Love Got to Do with It,0.75,0.664,3.4692666666666665,42489156.0,362051.0
Kygo,Born To Be Yours,0.688,0.688,3.2220166666666668,59180206.0,452091.0
Kygo,Woke Up in Love - Acoustic,0.441,0.391,3.0416666666666665,167958.0,6580.0
5 Seconds of Summer,Youngblood,0.596,0.854,3.3903,207608224.0,2617012.0
5 Seconds of Summer,Teeth,0.756,0.448,3.4147833333333333,121967027.0,2274114.0
5 Seconds of Summer,Ghost Of You,0.458,0.561,3.2901833333333332,47915546.0,360805.0
5 Seconds of Summer,She Looks So Perfect,0.494,0.951,3.3749333333333333,313128656.0,2922724.0
5 Seconds of Summer,Who Do You Love,0.51,0.846,3.7788833333333334,78902892.0,1039101.0
5 Seconds of Summer,Me Myself & I,0.575,0.556,2.96465,11842423.0,243585.0
5 Seconds of Summer,COMPLETE MESS,0.398,0.519,3.43935,10138188.0,290319.0
5 Seconds of Summer,Lie To Me (feat. Julia Michaels),0.611,0.52,2.4979666666666667,38412636.0,946061.0
5 Seconds of Summer,Bad Omens,0.493,0.772,3.5955666666666666,2206930.0,80971.0
5 Seconds of Summer,Easier,0.562,0.46,2.6349833333333335,64560657.0,1137741.0
Glass Animals,Heat Waves,0.761,0.525,3.9800833333333334,480089002.0,7145914.0
Glass Animals,Heat Waves - Slowed,0.633,0.55,4.3708,92043354.0,1273806.0
Glass Animals,The Other Side Of Paradise,0.689,0.338,5.344233333333333,54569746.0,653908.0
Glass Animals,Gooey,0.487,0.369,4.821783333333333,20513451.0,153280.0
Glass Animals,Take A Slice,0.623,0.661,3.8286333333333333,15167973.0,268717.0
Glass Animals,Youth,0.648,0.718,3.844883333333333,44789410.0,316006.0
Glass Animals,Heat Waves (with iann dior),0.655,0.716,2.9217,1164388.0,14282.0
Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),0.703,0.624,3.2531833333333333,7346419.0,139025.0
Glass Animals,Life Itself,0.699,0.67,4.6901166666666665,18038223.0,134840.0
Glass Animals,Pork Soda,0.698,0.664,4.2305166666666665,6147967.0,111112.0
The Lumineers,Ho Hey,0.685,0.466,2.7188833333333333,298552930.0,2215665.0
The Lumineers,Ophelia,0.664,0.573,2.668283333333333,217403417.0,1646861.0
The Lumineers,Cleopatra,0.536,0.775,3.356883333333333,68102412.0,374214.0
The Lumineers,Sleep On The Floor,0.389,0.431,3.53085,199243222.0,2255098.0
The Lumineers,Stubborn Love,0.598,0.56,4.65,136372376.0,635827.0
The Lumineers,Flowers in Your Hair,0.67,0.609,1.8289333333333333,10546336.0,37622.0
The Lumineers,Nobody Knows,0.634,0.382,3.1428833333333333,34009688.0,158668.0
The Lumineers,WHERE WE ARE,0.573,0.507,2.88,1553115.0,29433.0
The Lumineers,Angela,0.668,0.563,3.3631,60172096.0,276171.0
The Lumineers,A.M. RADIO,0.469,0.562,3.9553333333333334,1981902.0,29996.0
Martin Garrix,In the Name of Love,0.501,0.519,3.2617833333333333,740821619.0,7661111.0
Martin Garrix,Hero,0.534,0.696,2.6785666666666668,805684.0,47386.0
Martin Garrix,Scared to Be Lonely,0.584,0.54,3.6813833333333332,704522012.0,4963724.0
Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),0.661,0.723,2.7300833333333334,34352261.0,402702.0
Martin Garrix,High On Life (feat. Bonn),0.414,0.486,3.846033333333333,216122048.0,1484552.0
Martin Garrix,Ocean (feat. Khalid),0.506,0.693,3.607,297429534.0,1712880.0
Martin Garrix,Drown (feat. Clinton Kane),0.573,0.739,2.9010333333333334,14996096.0,247379.0
Martin Garrix,There for You,0.611,0.644,3.6984,352296227.0,3096282.0
Martin Garrix,Pressure (feat. Tove Lo),0.859,0.558,2.4065166666666666,15272176.0,196967.0
Martin Garrix,So Far Away (feat. Jamie Scott & Romy Dya),0.526,0.52,3.0606166666666668,257317433.0,1852658.0
Melanie Martinez,Pacify Her,0.576,0.593,3.6668833333333333,227316684.0,3762674.0
Melanie Martinez,Play Date,0.68,0.729,2.9977833333333335,13070171.0,357159.0
Melanie Martinez,Cake,0.518,0.655,3.3280333333333334,12128392.0,242141.0
Melanie Martinez,Teacher's Pet,0.686,0.794,4.03155,24828877.0,677241.0
Melanie Martinez,Training Wheels,0.571,0.481,3.428,20516508.0,310894.0
Melanie Martinez,Dollhouse,0.725,0.708,3.8642166666666666,360529304.0,5104575.0
Melanie Martinez,"Tag, You're It",0.559,0.835,3.15045,141784829.0,2308089.0
Melanie Martinez,Soap,0.595,0.689,3.49045,1766436.0,50172.0
Melanie Martinez,Pity Party,0.716,0.73,3.4014333333333333,205929448.0,2867041.0
Melanie Martinez,Mad Hatter,0.568,0.692,3.3586666666666667,107149094.0,2772995.0
Becky G,MAMIII,0.836,0.703,3.7682166666666665,66786029.0,1004611.0
Becky G,Shower,0.699,0.529,3.4361166666666665,477000016.0,4458638.0
Becky G,La Loto,0.855,0.83,3.177783333333333,72833556.0,656504.0
Becky G,Mayores,0.745,0.836,3.38645,2248375030.0,7856227.0
Becky G,Bubalu,0.8,0.355,3.8082166666666666,514554865.0,3010850.0
Becky G,AMANTES,0.736,0.77,3.4919333333333333,4058510.0,46862.0
Becky G,BAILÉ CON MI EX,0.761,0.784,2.698,20007208.0,232259.0
Becky G,Ya acabó - Con Becky G,0.612,0.44,2.9409833333333335,74754668.0,625739.0
Becky G,Sin Pijama,0.788,0.745,3.1693333333333333,2086480901.0,8624891.0
Becky G,FULANITO,0.938,0.832,2.6406666666666667,280624654.0,2145946.0
Lorde,Royals,0.674,0.428,3.16975,917003732.0,4557902.0
Lorde,Ribs,0.511,0.472,4.31615,1478218.0,12205.0
Lorde,Team,0.69,0.578,3.21765,261908898.0,2056630.0
Lorde,Liability,0.587,0.229,2.8621333333333334,19911304.0,305750.0
Lorde,Green Light,0.594,0.721,3.9108833333333335,168261849.0,1419862.0
Lorde,Buzzcut Season,0.733,0.62,4.112583333333333,56496.0,916.0
Lorde,Supercut,0.562,0.437,4.6251,4116441.0,86156.0
Lorde,Perfect Places,0.622,0.58,3.6979,46143203.0,639272.0
Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",0.781,0.548,3.5709166666666667,19851719.0,257743.0
Lorde,Writer In The Dark,0.325,0.271,3.6101833333333335,3466830.0,81116.0
Becky Hill,Crazy What Love Can Do,0.601,0.713,2.829266666666667,19985262.0,143454.0
Becky Hill,Remember (and David Guetta),0.626,0.864,2.689783333333333,31405657.0,192654.0
Becky Hill,Lose Control,0.598,0.526,2.80645,114132916.0,1538466.0
Becky Hill,My Heart Goes (La Di Da) (feat. Topic),0.695,0.781,2.482666666666667,12922973.0,98503.0
Becky Hill,Remember - Acoustic / Sped Up,0.602,0.525,2.5691166666666665,427582.0,9216.0
Becky Hill,Remember - Acoustic,0.626,0.382,2.9753333333333334,751573.0,12714.0
Becky Hill,Run (with Galantis),0.596,0.88,3.1682166666666665,9139126.0,71173.0
Becky Hill,HISTORY,0.674,0.86,2.9435,4911293.0,21501.0
Becky Hill,Afterglow,0.516,0.915,3.752866666666667,81581072.0,471028.0
Becky Hill,Gecko (Overdrive) - Radio Edit,0.609,0.885,2.75735,33418006.0,227358.0
Wesley Safadão,Tchuco Nela,0.802,0.727,2.848,129648370.0,668250.0
Wesley Safadão,Eu Já Tava Bem - Ao Vivo,0.632,0.857,2.2554333333333334,63321651.0,344452.0
Wesley Safadão,Não Fosse Tão Tarde - Ao Vivo,0.66,0.9,2.375,35174549.0,174934.0
Wesley Safadão,Pega o Guanabara - Ao Vivo,0.749,0.881,2.979416666666667,47995877.0,250442.0
Wesley Safadão,Tu Tava Na Revoada - Ao Vivo,0.731,0.946,2.6021833333333335,102482739.0,394712.0
Wesley Safadão,Depende,0.887,0.91,2.6153833333333334,136778478.0,809470.0
Wesley Safadão,Farra Sem Limites - Ao Vivo,0.785,0.917,2.4408666666666665,75420424.0,203738.0
Wesley Safadão,Beijo pra Jogo - Ao Vivo,0.563,0.682,3.4166666666666665,1437723.0,30407.0
Wesley Safadão,Amor ou Esquema,0.684,0.89,2.4393166666666666,39982515.0,190773.0
Wesley Safadão,A Um Beijo - Ao Vivo,0.689,0.874,2.602733333333333,11984732.0,46089.0
Kumaar,"Besharam Rang (From ""Pathaan"")",0.773,0.795,4.3079,275134310.0,3494405.0
Kumaar,Jhoome Jo Pathaan,0.817,0.738,3.4694,195595454.0,3336915.0
Kumaar,Thoda Thoda Pyaar,0.706,0.527,4.078733333333333,519075557.0,4746885.0
Kumaar,"Ghungroo (From ""War"")",0.695,0.729,5.048916666666667,402997461.0,2686453.0
Kumaar,Kho Gaye Hum Kahan,0.778,0.227,3.5509333333333335,51529515.0,593115.0
Kumaar,Kala Chashma,0.801,0.856,3.1167666666666665,73078633.0,335310.0
Kumaar,Sau Aasmaan,0.63,0.729,3.9122833333333333,111024329.0,607290.0
Kumaar,Firecracker,0.838,0.63,2.776683333333333,87844248.0,623256.0
Kumaar,"Yaar Ve (From ""Code Name Tiranga"")",0.524,0.515,4.036683333333333,4380589.0,105119.0
Kumaar,Teri Khair Mangdi,0.718,0.58,3.754566666666667,17573326.0,187364.0
Tove Lo,Habits (Stay High),0.729,0.65,3.486,1012195643.0,5376201.0
Tove Lo,Don't Say Goodbye (feat. Tove Lo),0.698,0.719,3.111666666666667,33325022.0,336565.0
Tove Lo,2 Die 4,0.816,0.8,3.097916666666667,3819670.0,84639.0
Tove Lo,"How Long - From""Euphoria"" An HBO Original Series",0.668,0.687,3.3219,3124821.0,58451.0
Tove Lo,Pressure (feat. Tove Lo),0.859,0.558,2.4065166666666666,15272176.0,196967.0
Tove Lo,Habits (Stay High) - Hippie Sabotage Remix,0.735,0.686,4.31555,1012195643.0,5376201.0
Tove Lo,Talking Body,0.736,0.761,3.9737833333333334,183396632.0,1306725.0
Tove Lo,No One Dies From Love,0.659,0.803,3.1003,11211880.0,237743.0
Tove Lo,Grapefruit,0.722,0.687,3.85555,1791439.0,54373.0
Tove Lo,Cool Girl,0.674,0.694,3.31965,71133930.0,655321.0
Zara Larsson,Words (feat. Zara Larsson),0.739,0.586,2.37795,25399095.0,286925.0
Zara Larsson,Lush Life,0.694,0.712,3.3520333333333334,793037572.0,4710839.0
Zara Larsson,Symphony (feat. Zara Larsson),0.715,0.605,3.54555,1207659517.0,7387813.0
Zara Larsson,Never Forget You,0.583,0.732,3.5571333333333333,519338846.0,3755899.0
Zara Larsson,Can't Tame Her,0.584,0.915,3.2823333333333333,1959870.0,82669.0
Zara Larsson,Ain't My Fault,0.576,0.782,3.73385,390105190.0,3417923.0
Zara Larsson,Ruin My Life,0.608,0.71,3.1675166666666668,68645990.0,725653.0
Zara Larsson,I Can't Fall in Love Without You,0.485,0.332,3.010666666666667,3185860.0,39982.0
Zara Larsson,WOW (feat. Sabrina Carpenter) - Remix,0.702,0.744,2.9942166666666665,24979886.0,459852.0
Zara Larsson,Uncover,0.556,0.529,3.55905,374703570.0,4178845.0
Piso 21,Los Cachos,0.774,0.73,3.5384,64418494.0,248797.0
Piso 21,Te Vi,0.877,0.777,3.864133333333333,499301901.0,2051102.0
Piso 21,Déjala Que Vuelva (feat. Manuel Turizo),0.681,0.788,3.668616666666667,1809603970.0,3744149.0
Piso 21,Felices Perdidos,0.804,0.793,3.4878,12079919.0,84392.0
Piso 21,Te Amo,0.849,0.724,3.3520333333333334,793064338.0,3377015.0
Piso 21,Puntos Suspensivos,0.823,0.731,3.1052666666666666,540453535.0,1525436.0
Piso 21,Pa' Olvidarme De Ella,0.728,0.542,3.7872333333333335,447066071.0,2067880.0
Piso 21,Tan Bonita,0.82,0.804,3.5333,66702096.0,282892.0
Piso 21,Me llamas (feat. Maluma) - Remix,0.76,0.838,3.5053833333333335,829385625.0,2022210.0
Piso 21,Que Triste,0.724,0.588,3.7723333333333335,18029511.0,113742.0
AURORA,Runaway,0.459,0.276,4.147116666666666,508109682.0,9668818.0
AURORA,Into the Unknown,0.323,0.405,3.2474666666666665,948827.0,44045.0
AURORA,Cure For Me,0.726,0.738,3.3606666666666665,67601754.0,1786358.0
AURORA,Butterflies (feat. AURORA),0.326,0.157,2.177783333333333,93346.0,8615.0
AURORA,Running with the Wolves,0.539,0.528,3.246,63579522.0,943103.0
AURORA,Stjernestøv,0.38,0.346,3.30075,498.0,48.0
AURORA,Everything Matters,0.552,0.323,3.5651166666666665,4307977.0,89823.0
AURORA,The Seed,0.307,0.389,4.449483333333333,13519658.0,437969.0
AURORA,Half the World Away,0.61,0.0967,3.302216666666667,17442951.0,234170.0
AURORA,Exist for Love,0.428,0.357,4.21195,17702342.0,533806.0
Joey Bada$$,Love Is Only a Feeling,0.629,0.676,2.5340166666666666,11455967.0,237775.0
Joey Bada$$,Show Me,0.599,0.646,3.6731166666666666,877451.0,24170.0
Joey Bada$$,Righteous Minds,0.809,0.638,3.73405,8164632.0,127079.0
Joey Bada$$,TEMPTATION,0.775,0.707,4.069966666666667,1486723.0,61994.0
Joey Bada$$,DEVASTATED,0.812,0.628,3.4509833333333333,37833366.0,452990.0
Joey Bada$$,Survival Tactics,0.53,0.843,3.37975,25583723.0,282917.0
Joey Bada$$,"327 (feat. Tyler, The Creator & Billie Essco)",0.42,0.701,5.817333333333333,2115740.0,65159.0
Joey Bada$$,Paper Trail$,0.548,0.829,3.24565,20114207.0,260292.0
Joey Bada$$,THE REV3NGE,0.665,0.846,2.45355,2055819.0,73153.0
Joey Bada$$,The Highs & The Lows,0.539,0.714,4.26015,9935065.0,120210.0
Ray Dalton,Call It Love,0.616,0.841,2.576016666666667,6035929.0,57024.0
Ray Dalton,Manila,0.678,0.735,2.41035,7776430.0,72565.0
Ray Dalton,In My Bones,0.636,0.699,3.1842166666666665,23025816.0,199180.0
Ray Dalton,Better Days,0.71,0.72,3.3514833333333334,410414.0,3548.0
Ray Dalton,The Best Is Yet To Come,0.632,0.782,3.0511166666666667,410414.0,3548.0
Ray Dalton,Call It Love - Klingande Remix,0.671,0.687,2.4918,6035929.0,57024.0
Ray Dalton,Melody,0.753,0.726,2.368533333333333,311417.0,3996.0
Ray Dalton,Good Times Hard Times,0.677,0.686,2.9722,1078163.0,11304.0
Ray Dalton,Call It Love - LOVRA Remix,0.656,0.954,2.5079333333333333,18816.0,485.0
Ray Dalton,If You Fall,0.693,0.808,3.1237833333333334,2020959.0,14821.0
Galantis,Heartbreak Anthem (with David Guetta & Little Mix),0.595,0.784,3.0621,49458320.0,571529.0
Galantis,Runaway (U & I),0.506,0.805,3.7845666666666666,404669355.0,3132375.0
Galantis,Run (with Galantis),0.596,0.88,3.1682166666666665,9139126.0,71173.0
Galantis,Damn (You’ve Got Me Saying),0.665,0.843,3.2544666666666666,866650.0,19574.0
Galantis,No Money,0.674,0.915,3.1882166666666665,629715753.0,4800891.0
Galantis,Dandelion,0.8,0.66,2.3335333333333335,799113.0,15741.0
Galantis,Believe (feat. Goodboys) [Galantis Remix],0.709,0.831,2.904716666666667,12015.0,434.0
Galantis,Hooked (Hot Stuff),0.675,0.87,2.8531333333333335,4437667.0,199518.0
Galantis,Peanut Butter Jelly,0.708,0.945,3.38555,136375831.0,734262.0
Galantis,My Universe - Galantis Remix,0.596,0.915,3.748466666666667,2067753.0,371437.0
Denzel Curry,GOATED. (feat. Denzel Curry),0.946,0.483,3.2896833333333335,975244.0,36548.0
Denzel Curry,Walkin,0.557,0.654,4.666666666666667,9328616.0,302624.0
Denzel Curry,X-Wing,0.787,0.675,2.933333333333333,945462.0,54800.0
Denzel Curry,Ultimate,0.493,0.826,3.1662333333333335,7988126.0,372299.0
Denzel Curry,Dynasties & Dystopia (from the series Arcane League of Legends),0.703,0.834,2.968,12997404.0,202111.0
Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,0.794,0.448,3.85555,568734.0,8849.0
Denzel Curry,RICKY,0.776,0.562,2.46445,29613288.0,709333.0
Denzel Curry,Sanjuro,0.732,0.656,2.1262166666666666,360736.0,10102.0
Denzel Curry,Bruuuh (with Denzel Curry) - Remix,0.813,0.621,3.4407666666666668,6185892.0,140139.0
Denzel Curry,Tally (with Denzel Curry),0.714,0.869,2.4624333333333333,253803.0,22116.0
Eyedress,Jealous,0.474,0.921,2.0389833333333334,41643830.0,985283.0
Eyedress,Romantic Lover,0.658,0.447,1.44565,4668014.0,191860.0
Eyedress,Something About You,0.648,0.781,2.5552166666666665,5489534.0,187482.0
Eyedress,Cocaine Sunday,0.544,0.765,2.812333333333333,6554.0,279.0
Eyedress,On Fye,0.484,0.804,2.1166666666666667,205772.0,5526.0
Eyedress,Body Dysmorphia,0.495,0.662,2.08475,497849.0,21283.0
Eyedress,Kiss Me Like It's the First Time,0.636,0.593,2.93805,848380.0,27109.0
Eyedress,Can I See You Tonight?,0.444,0.615,2.6262666666666665,1633934.0,42749.0
Eyedress,Let's Skip to the Wedding,0.454,0.966,1.6368166666666666,629343.0,27511.0
Eyedress,Anything for You,0.531,0.495,1.4888833333333333,31008.0,1685.0
Ángela Aguilar,Qué Agonía,0.732,0.573,2.5487166666666665,150072255.0,939528.0
Ángela Aguilar,Dime Cómo Quieres,0.839,0.667,2.856,607883484.0,4522521.0
Ángela Aguilar,Tu Sangre en Mi Cuerpo,0.634,0.44,3.96705,233284390.0,1366897.0
Ángela Aguilar,Ella Que? Te Dio,0.535,0.325,3.8165,29153204.0,298839.0
Ángela Aguilar,La Llorona,0.808,0.253,8.179216666666667,208749849.0,1722961.0
Ángela Aguilar,Ahi? Donde Me Ven,0.652,0.521,4.077366666666666,42039603.0,449355.0
Ángela Aguilar,Fruta Prohibida,0.796,0.385,2.8839,27930163.0,141988.0
Ángela Aguilar,Lo Busqué,0.631,0.393,4.17785,13627184.0,90201.0
Ángela Aguilar,En Realidad,0.592,0.743,3.4206,71686653.0,751064.0
Ángela Aguilar,Nada Más Decídete,0.889,0.672,3.114,868506.0,11403.0
Thomas Rhett,Die A Happy Man,0.595,0.389,3.79045,265398540.0,1061733.0
Thomas Rhett,Look What God Gave Her,0.739,0.85,2.816,49825212.0,195185.0
Thomas Rhett,Marry Me,0.333,0.412,3.4242166666666667,247821183.0,896837.0
Thomas Rhett,What’s Your Country Song,0.359,0.706,2.85555,12578284.0,76601.0
Thomas Rhett,Half Of Me,0.575,0.842,3.05045,2246022.0,19276.0
Thomas Rhett,Unforgettable,0.661,0.75,2.618,39986477.0,152111.0
Thomas Rhett,Beer Can’t Fix,0.711,0.774,3.49555,48656664.0,173151.0
Thomas Rhett,Crash and Burn,0.69,0.781,3.1788833333333333,69617548.0,293041.0
Thomas Rhett,Make Me Wanna,0.545,0.818,3.751116666666667,53631856.0,195554.0
Thomas Rhett,Sixteen,0.705,0.531,2.9722166666666667,25677806.0,102368.0
G Herbo,PTSD,0.883,0.808,3.86775,37112.0,1316.0
G Herbo,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",0.748,0.713,4.65955,169441164.0,1499310.0
G Herbo,Shordie (with Gunna),0.768,0.695,2.9431333333333334,459414.0,10944.0
G Herbo,PURE (feat. G Herbo),0.596,0.688,3.2377,223227.0,6010.0
G Herbo,idk that bitch (feat. G Herbo),0.867,0.647,3.5097833333333335,6541727.0,67662.0
G Herbo,Plenty,0.777,0.564,3.9736833333333332,2609833.0,108947.0
G Herbo,Cry No More,0.74,0.611,3.6969333333333334,136928.0,2680.0
G Herbo,Ghetto Superstar (feat. G Herbo & Doe Boy),0.704,0.62,4.080666666666667,738415.0,26736.0
G Herbo,Write Your Name,0.771,0.824,3.3217166666666667,2073582.0,27710.0
G Herbo,Onna Come Up (feat. G Herbo) [Remix],0.679,0.794,2.9288166666666666,16046661.0,299571.0
Nardo Wick,Dah Dah DahDah,0.66,0.373,2.5296,15616114.0,179767.0
Nardo Wick,Pop Out (feat. Nardo Wick),0.474,0.576,3.2532833333333335,10989925.0,162540.0
Nardo Wick,Me or Sum (feat. Future & Lil Baby),0.534,0.573,3.7588833333333334,56742425.0,392980.0
Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",0.748,0.713,4.65955,169441164.0,1499310.0
Nardo Wick,G Nikes (feat. Polo G),0.808,0.644,3.4494666666666665,2804340.0,86482.0
Nardo Wick,Wicked Freestyle,0.661,0.511,2.7937833333333333,1193434.0,29613.0
Nardo Wick,GOODFELLAS (feat. Nardo Wick),0.693,0.711,2.7826166666666667,252594.0,2801.0
Nardo Wick,Wicked Witch,0.68,0.638,2.720666666666667,13475248.0,196107.0
Nardo Wick,Demon Mode,0.586,0.447,2.96985,5173826.0,104899.0
Nardo Wick,Burning Up (feat. The Kid LAROI),0.603,0.683,2.1473333333333335,3560026.0,166393.0
Lenin Ramírez,Se Acabo (En Vivo),0.593,0.364,3.8333333333333335,89682043.0,451287.0
Lenin Ramírez,En Tu Perra Vida,0.546,0.438,3.97795,184754008.0,988091.0
Lenin Ramírez,Yo Ya No Vuelvo Contigo - En Vivo,0.643,0.35,4.007616666666666,575681012.0,2319622.0
Lenin Ramírez,Recordando a Manuel,0.739,0.744,3.4686333333333335,365107300.0,964821.0
Lenin Ramírez,Rolling One,0.768,0.773,4.057666666666667,3117975.0,35557.0
Lenin Ramírez,Joaquín,0.553,0.581,3.49375,14914723.0,135641.0
